rok,vek,uzemi,uzemi_naz,oblast,oblast_naz,kraj,kraj_naz,okres,okres_naz,typ,pocet_ms,pocet_obyv
2031,23,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,914
2031,24,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,935
2031,25,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,823
2031,26,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,816
2031,27,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,719
2031,28,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,680
2031,29,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,695
2032,0,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,538
2032,1,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,537
2032,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,541
2032,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,542
2032,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,553
2032,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,561
2032,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,572
2032,7,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,585
2032,8,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,595
2032,9,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,679
2032,10,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,740
2032,11,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,895
2032,12,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,842
2032,13,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,834
2032,14,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,904
2032,15,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,969
2032,16,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,892
2032,17,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,987
2032,18,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,903
2032,19,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,822
2032,20,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,913
2032,21,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,924
2032,22,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,916
2032,23,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,890
2032,24,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,910
2032,25,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,935
2032,26,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,825
2032,27,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,815
2032,28,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,724
2032,29,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,682
2033,0,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,543
2033,1,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,540
2033,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,541
2033,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,538
2033,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,547
2033,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,554
2033,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,563
2033,7,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,574
2033,8,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,586
2033,9,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,598
2033,10,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,684
2033,11,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,743
2033,12,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,900
2033,13,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,850
2033,14,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,835
2033,15,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,910
2033,16,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,971
2033,17,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,917
2033,18,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,1004
2033,19,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,897
2033,20,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,821
2033,21,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,916
2033,22,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,928
2033,23,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,921
2033,24,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,886
2033,25,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,910
2033,26,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,938
2033,27,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,825
2033,28,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,821
2033,29,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,726
2034,0,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,550
2034,1,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,540
2034,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,544
2034,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,538
2034,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,544
2034,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,548
2034,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,555
2034,7,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,564
2034,8,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,575
2034,9,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,589
2034,10,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,603
2034,11,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,686
2034,12,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,747
2034,13,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,909
2034,14,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,851
2034,15,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,841
2034,16,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,912
2034,17,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,998
2034,18,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,933
2034,19,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,997
2034,20,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,895
2034,21,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,823
2034,22,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,919
2034,23,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,932
2034,24,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,917
2034,25,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,886
2034,26,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,912
2034,27,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,937
2034,28,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,831
2034,29,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,823
2035,0,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,560
2035,1,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,553
2035,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,543
2035,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,541
2035,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,543
2035,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,545
2035,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,549
2035,7,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,557
2035,8,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,565
2035,9,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,578
2035,10,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,594
2035,11,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,605
2035,12,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,690
2035,13,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,755
2035,14,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,910
2035,15,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,857
2035,16,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,842
2035,17,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,937
2035,18,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,1016
2035,19,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,927
2035,20,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,996
2035,21,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,898
2035,22,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,826
2035,23,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,924
2035,24,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,928
2035,25,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,917
2035,26,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,889
2035,27,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,912
2035,28,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,944
2035,29,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,obyv,NA,833
2022,0,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1109
2022,1,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1345
2022,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1253
2022,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1304
2022,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1332
2022,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1369
2022,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1331
2022,7,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1366
2022,8,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1336
2022,9,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1197
2022,10,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1246
2022,11,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1309
2022,12,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1366
2022,13,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1388
2022,14,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1428
2022,15,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1329
2022,16,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1192
2022,17,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1193
2022,18,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1165
2022,19,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1091
2022,20,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1140
2022,21,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1030
2022,22,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,977
2022,23,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,965
2022,24,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1026
2022,25,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1017
2022,26,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1062
2022,27,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1118
2022,28,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1218
2022,29,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1440
2023,0,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,992
2023,1,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1160
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1373
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1282
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1347
2023,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1354
2023,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1381
2023,7,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1346
2023,8,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1365
2023,9,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1336
2023,10,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1202
2023,11,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1257
2023,12,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1322
2023,13,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1372
2023,14,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1407
2023,15,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1453
2023,16,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1349
2023,17,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1250
2023,18,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1254
2023,19,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1173
2023,20,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1097
2023,21,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1146
2023,22,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1039
2023,23,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,984
2023,24,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,976
2023,25,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1049
2023,26,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1012
2023,27,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1047
2023,28,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1145
2023,29,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1242
2024,0,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,861
2024,1,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1005
2024,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1189
2024,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1394
2024,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1281
2024,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1347
2024,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1362
2024,7,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1371
2024,8,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1353
2024,9,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1365
2024,10,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1345
2024,11,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1207
2024,12,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1254
2024,13,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1324
2024,14,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1385
2024,15,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1424
2024,16,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1469
2024,17,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,obyv,NA,1414
